"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,72176,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_4) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72180,"v_dual_add_f32 v165, v165, v41 :: v_dual_add_f32 v162, v162, v42",239985,239985,0,854967,""
5,72188,"s_wait_dscnt 0x8",239985,718938,478953,0,""
5,72192,"v_dual_mul_f32 v41, v110, v72 :: v_dual_mul_f32 v42, v108, v72",239985,770204,530219,33,""
5,72200,"v_cvt_f32_i32_e32 v34, v34",239985,504468,264483,0,""
5,72204,"v_add_f32_e32 v163, v163, v43",239985,429498,189513,102304,""
5,72208,"v_dual_fmac_f32 v46, v47, v51 :: v_dual_mul_f32 v33, v41, v33",239985,780615,540630,580823,""
5,72216,"v_cvt_f32_i32_e32 v43, v73",239985,532153,292168,46680,""
5,72220,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_3) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72224,"v_dual_mul_f32 v41, v111, v72 :: v_dual_mul_f32 v34, v42, v34",239985,577741,337756,54315,""
5,72232,"v_mul_f32_e32 v42, v106, v72",239985,504029,264044,0,""
5,72236,"v_cvt_f32_i32_e32 v35, v35",239985,480573,240588,0,""
5,72240,"v_dual_add_f32 v160, v160, v44 :: v_dual_add_f32 v161, v161, v46",239985,424232,184247,63216,""
5,72248,"v_fmac_f32_e32 v33, v41, v43",239985,687996,448011,260336,""
5,72252,"v_dual_mul_f32 v41, v104, v72 :: v_dual_mul_f32 v44, v109, v72",239985,438340,198355,112833,""
5,72260,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_4) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72264,"v_mul_f32_e32 v35, v42, v35",239985,474567,234582,86902,""
5,72268,"v_cvt_f32_i32_e32 v36, v36",239985,469544,229559,0,""
5,72272,"v_mul_f32_e32 v42, v107, v72",239985,495326,255341,16,""
5,72276,"v_cvt_f32_i32_e32 v37, v37",239985,496487,256502,0,""
5,72280,"v_fmac_f32_e32 v34, v44, v43",239985,417939,177954,69387,""
5,72284,"v_dual_add_f32 v158, v158, v33 :: v_dual_mul_f32 v33, v41, v36",239985,607247,367262,238979,""
5,72292,"v_dual_mul_f32 v41, v100, v72 :: v_dual_mul_f32 v36, v105, v72",239985,503955,263970,0,""
5,72300,"v_fmac_f32_e32 v35, v42, v43",239985,429935,189950,0,""
5,72304,"v_mul_f32_e32 v42, v102, v72",239985,452041,212056,10,""
5,72308,"v_cvt_f32_i32_e32 v38, v38",239985,465406,225421,0,""
5,72312,"v_add_f32_e32 v159, v159, v34",239985,460130,220145,0,""
5,72316,"v_fmac_f32_e32 v33, v36, v43",239985,459722,219737,0,""
5,72320,"v_add_f32_e32 v156, v156, v35",239985,562241,322256,17,""
