"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,9356,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9360,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,280,""
4,9364,"v_add_co_u32 v30, s17, s42, v1",64,64,0,253,""
4,9372,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,9376,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_3) | instid1(SALU_CYCLE_2)",0,0,0,0,""
4,9380,"v_add_co_ci_u32_e64 v31, null, s43, v2, s17",64,64,0,1447,""
4,9388,"s_wait_kmcnt 0x0",64,191,127,0,""
4,9392,"s_mul_f32 s17, s53, 0x3fb8aa3b",64,192,0,911,""
4,9400,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9404,"s_xor_b32 s18, s17, 0x80000000",64,64,0,519,""
4,9412,"s_rndne_f32 s19, s17",64,192,0,128,""
4,9416,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9420,"s_fmamk_f32 s18, s53, 0x3fb8aa3b, s18",64,192,0,407,""
4,9428,"s_cmp_nlt_f32 s53, 0xc2ce8ed0",64,192,0,0,""
4,9436,"s_sub_f32 s17, s17, s19",64,192,0,0,""
4,9440,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9444,"s_fmamk_f32 s18, s53, 0x32a5705f, s18",64,216,24,512,""
4,9452,"s_cvt_i32_f32 s19, s19",64,192,0,0,""
4,9456,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9460,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_1) | instid1(SALU_CYCLE_2)",0,0,0,0,""
4,9464,"s_add_f32 s17, s17, s18",64,192,0,588,""
4,9468,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9472,"v_s_exp_f32 s18, s17",64,64,0,616,""
4,9480,"s_cselect_b32 s17, -1, 0",64,64,0,1246,""
4,9484,"s_cmp_ngt_f32 s53, 0x42b17218",64,192,0,0,""
4,9492,"s_delay_alu instid0(TRANS32_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9496,"v_ldexp_f32 v5, s18, s19",64,64,0,104,""
4,9504,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9508,"v_cndmask_b32_e64 v5, 0, v5, s17",64,64,0,376,""
4,9516,"s_cselect_b32 s17, -1, 0",64,64,0,383,""
4,9520,"s_add_co_i32 s51, s51, 1",64,64,0,0,""
4,9524,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
4,9528,"s_cmp_eq_u32 s51, s33",64,64,0,517,""
4,9532,"v_cndmask_b32_e64 v16, 0x7f800000, v5, s17",64,64,0,8,""
4,9544,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
4,9548,"v_dual_mul_f32 v57, v16, v57 :: v_dual_mul_f32 v52, v16, v52",64,72,8,254,""
4,9556,"v_dual_mul_f32 v58, v16, v58 :: v_dual_mul_f32 v59, v16, v59",64,64,0,0,""
4,9564,"v_mul_f32_e32 v54, v16, v54",64,64,0,0,""
4,9568,"v_dual_mul_f32 v60, v16, v60 :: v_dual_mul_f32 v61, v16, v61",64,64,0,0,""
4,9576,"v_mul_f32_e32 v56, v16, v56",64,64,0,0,""
4,9580,"v_dual_mul_f32 v62, v16, v62 :: v_dual_mul_f32 v63, v16, v63",64,64,0,0,""
4,9588,"v_mul_f32_e32 v34, v16, v34",64,72,8,0,""
4,9592,"v_dual_mul_f32 v64, v16, v64 :: v_dual_mul_f32 v41, v16, v41",64,88,24,0,""
4,9600,"v_mul_f32_e32 v36, v16, v36",64,64,0,0,""
4,9604,"v_dual_mul_f32 v42, v16, v42 :: v_dual_mul_f32 v43, v16, v43",64,64,0,0,""
4,9612,"v_mul_f32_e32 v38, v16, v38",64,64,0,0,""
4,9616,"v_dual_mul_f32 v44, v16, v44 :: v_dual_mul_f32 v45, v16, v45",64,64,0,0,""
4,9624,"v_mul_f32_e32 v40, v16, v40",64,64,0,0,""
4,9628,"v_dual_mul_f32 v46, v16, v46 :: v_dual_mul_f32 v47, v16, v47",64,64,0,0,""
4,9636,"v_dual_mul_f32 v48, v16, v48 :: v_dual_mul_f32 v49, v16, v49",64,64,0,0,""
4,9644,"v_dual_mul_f32 v50, v16, v50 :: v_dual_mul_f32 v51, v16, v51",64,64,0,0,""
4,9652,"v_mul_f32_e32 v53, v16, v53",64,64,0,0,""
4,9656,"v_mul_f32_e32 v55, v16, v55",64,64,0,0,""
4,9660,"v_mul_f32_e32 v33, v16, v33",64,64,0,0,""
4,9664,"v_mul_f32_e32 v35, v16, v35",64,64,0,0,""
4,9668,"v_mul_f32_e32 v37, v16, v37",64,64,0,0,""
4,9672,"v_mul_f32_e32 v39, v16, v39",64,64,0,0,""
4,9676,"s_wait_dscnt 0x0",64,191,127,0,""
4,9680,"s_barrier_signal -1",64,64,0,0,""
4,9684,"s_barrier_wait 0xffff",64,23985,23921,0,""
4,9688,"s_clause 0x3",0,0,0,0,""
4,9692,"global_load_d16_b16 v1, v[14:15], off",64,2612,2484,16,""
4,9704,"global_load_d16_b16 v3, v[18:19], off",64,544,416,0,""
4,9716,"global_load_d16_b16 v2, v[24:25], off",64,146,18,0,""
4,9728,"global_load_d16_b16 v4, v[26:27], off",64,128,0,50,""
4,9740,"ds_load_2addr_b64 v[5:8], v17 offset0:192 offset1:194",64,118,54,1996,""
4,9748,"ds_load_2addr_b64 v[10:13], v9 offset0:192 offset1:194",64,64,0,0,""
4,9756,"s_wait_loadcnt 0x3",64,10841,10777,0,""
4,9760,"global_load_d16_hi_b16 v1, v[20:21], off",64,128,0,119,""
4,9772,"s_wait_loadcnt 0x3",64,172,108,0,""
4,9776,"global_load_d16_hi_b16 v3, v[22:23], off",64,128,0,78,""
4,9788,"s_wait_loadcnt 0x3",64,1489,1425,0,""
4,9792,"global_load_d16_hi_b16 v2, v[28:29], off",64,128,0,120,""
4,9804,"s_wait_loadcnt 0x3",64,1023,959,0,""
4,9808,"global_load_d16_hi_b16 v4, v[30:31], off",64,128,0,61,""
4,9820,"s_wait_loadcnt_dscnt 0x1",64,14475,14411,0,""
4,9824,"v_wmma_f32_16x16x16_f16 v[57:64], v[1:4], v[5:8], v[57:64]",64,1024,0,717,""
4,9832,"s_wait_dscnt 0x0",64,64,0,0,""
