"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,74528,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74532,"s_and_saveexec_b32 s0, s11",75,75,0,618,""
5,74536,"s_cbranch_execnz 1446",75,75,0,610,""
5,74540,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74544,"s_or_b32 exec_lo, exec_lo, s0",150,150,0,900,""
5,74548,"s_and_b32 s11, s9, s1",150,150,0,0,""
5,74552,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74556,"s_and_saveexec_b32 s0, s11",150,150,0,1212,""
5,74560,"s_cbranch_execnz 1468",150,150,0,1238,""
5,74564,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74568,"s_or_b32 exec_lo, exec_lo, s0",75,75,0,225,""
5,74572,"s_and_b32 s11, s9, s2",75,75,0,0,""
5,74576,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74580,"s_and_saveexec_b32 s0, s11",75,75,0,611,""
5,74584,"s_cbranch_execnz 1490",75,75,0,611,""
5,74588,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74592,"s_or_b32 exec_lo, exec_lo, s0",150,157,7,929,""
5,74596,"s_and_b32 s1, s10, s1",150,150,0,5,""
5,74600,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74604,"s_and_saveexec_b32 s0, s1",150,150,0,1229,""
5,74608,"s_cbranch_execnz 1512",150,150,0,1233,""
5,74612,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74616,"s_or_b32 exec_lo, exec_lo, s0",75,89,14,224,""
5,74620,"s_and_b32 s1, s10, s2",75,75,0,4,""
5,74624,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74628,"s_and_saveexec_b32 s0, s1",75,75,0,609,""
5,74632,"s_cbranch_execz 22",75,75,0,625,""
5,74636,"v_mad_co_i64_i32 v[8:9], null, s12, v11, 0",0,0,0,0,""
5,74644,"ds_load_b32 v16, v6 offset:8960",0,0,0,0,""
5,74652,"v_lshlrev_b64_e32 v[10:11], 2, v[0:1]",0,0,0,0,""
5,74656,"v_lshlrev_b64_e32 v[8:9], 2, v[8:9]",0,0,0,0,""
5,74660,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74664,"v_add_co_u32 v8, vcc_lo, s20, v8",0,0,0,0,""
5,74672,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74676,"v_add_co_ci_u32_e64 v9, null, s21, v9, vcc_lo",0,0,0,0,""
5,74684,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74688,"v_add_co_u32 v8, vcc_lo, v8, v10",0,0,0,0,""
5,74696,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74700,"v_add_co_ci_u32_e64 v9, null, v9, v11, vcc_lo",0,0,0,0,""
5,74708,"s_wait_dscnt 0x0",0,0,0,0,""
5,74712,"global_store_b32 v[8:9], v16, off offset:448",0,0,0,0,""
5,74724,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74728,"s_or_b32 exec_lo, exec_lo, s0",150,150,0,1731,""
5,74732,"s_wait_loadcnt 0x0",150,450,300,0,""
5,74736,"s_wait_storecnt 0x0",150,15686,15536,0,""
5,74740,"s_barrier_signal -1",150,152,2,0,""
5,74744,"s_and_b32 s1, s7, s3",150,150,0,6,""
5,74748,"s_barrier_wait 0xffff",150,67766,0,0,""
5,74752,"global_inv scope:SCOPE_SE",150,150,0,0,""
5,74764,"ds_store_2addr_b32 v7, v133, v134 offset1:20",150,771,321,1379,""
5,74772,"ds_store_2addr_b32 v7, v131, v132 offset0:40 offset1:60",150,517,67,0,""
5,74780,"ds_store_2addr_b32 v7, v129, v130 offset0:80 offset1:100",150,532,82,0,""
5,74788,"ds_store_2addr_b32 v7, v127, v128 offset0:120 offset1:140",150,450,0,109,""
5,74796,"s_wait_loadcnt_dscnt 0x0",150,20704,20554,0,""
5,74800,"s_barrier_signal -1",150,150,0,5,""
5,74804,"s_barrier_wait 0xffff",150,7280,0,0,""
5,74808,"global_inv scope:SCOPE_SE",150,252,102,0,""
5,74820,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74824,"s_and_saveexec_b32 s0, s1",150,150,0,0,""
5,74828,"s_cbranch_execnz 1486",150,150,0,1204,""
5,74832,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74836,"s_or_b32 exec_lo, exec_lo, s0",150,222,72,450,""
5,74840,"s_and_b32 s1, s7, s4",150,150,0,0,""
5,74844,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74848,"s_and_saveexec_b32 s0, s1",150,150,0,1210,""
5,74852,"s_cbranch_execnz 1508",150,150,0,1214,""
5,74856,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74860,"s_or_b32 exec_lo, exec_lo, s0",150,168,18,448,""
5,74864,"s_and_b32 s1, s8, s3",150,150,0,0,""
5,74868,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74872,"s_and_saveexec_b32 s0, s1",150,150,0,1241,""
5,74876,"s_cbranch_execnz 1530",150,150,0,1292,""
