"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
6,14100,"s_wait_dscnt 0x0",2220,77057,74837,0,""
6,14104,"v_add_f32_e32 v50, v50, v51",2220,2220,0,812,""
6,14108,"ds_bpermute_b32 v51, v76, v50",2220,4440,0,38277,""
6,14116,"s_wait_dscnt 0x0",2220,77050,74830,0,""
6,14120,"v_add_f32_e32 v50, v50, v51",2220,2220,0,956,""
6,14124,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
6,14128,"v_cmp_lt_f32_e32 vcc_lo, v50, v48",2220,2220,0,9608,""
6,14132,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,14136,"v_cndmask_b32_e32 v48, v48, v50, vcc_lo",2220,3275,1055,38676,""
6,14140,"v_cndmask_b32_e32 v44, v44, v49, vcc_lo",2220,2723,503,0,""
6,14144,"s_cbranch_scc0 26",2220,2220,0,19,""
6,14148,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14152,"s_cmp_lt_i32 s10, 1",2220,2265,45,15884,""
6,14156,"s_mov_b32 s6, 1.0",2220,2220,0,42,""
6,14160,"s_cbranch_scc1 65373",2220,2220,0,17917,""
6,14164,"s_cmp_lt_i32 s10, 2",1665,1702,37,3328,""
6,14168,"s_mov_b32 s7, -1",1665,1665,0,42,""
6,14172,"s_cbranch_scc1 12",1665,1665,0,11769,""
6,14176,"s_cmp_lg_u32 s10, 2",1110,1133,23,2215,""
6,14180,"s_mov_b32 s6, -1",1110,1110,0,15,""
6,14184,"s_cbranch_scc0 1",1110,1110,0,7816,""
6,14188,"s_mov_b32 s6, 0",555,555,0,1119,""
6,14192,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14196,"s_and_not1_b32 vcc_lo, exec_lo, s6",1110,1132,22,8461,""
6,14200,"s_mov_b32 s6, 2.0",1110,1110,0,11,""
6,14204,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14208,"s_cbranch_vccnz 2",1110,1110,0,8928,""
6,14212,"s_mov_b32 s6, 0x3fdb6db7",555,562,7,1108,""
6,14220,"s_mov_b32 s7, 0",1110,1110,0,4483,""
6,14224,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14228,"s_and_not1_b32 vcc_lo, exec_lo, s7",1665,1665,0,11919,""
6,14232,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14236,"s_cbranch_vccnz 65354",1665,1665,0,13383,""
6,14240,"s_mov_b32 s6, 0x3fa49249",555,575,20,1108,""
6,14248,"s_branch 65351",555,555,0,5,""
6,14252,"s_or_b32 exec_lo, exec_lo, s9",555,555,0,4545,""
6,14256,"v_cmp_neq_f32_e64 s6, 0, v46",555,781,226,4417,""
6,14264,"v_dual_mov_b32 v46, 0 :: v_dual_mov_b32 v47, 0",555,555,0,114,""
6,14272,"s_and_saveexec_b32 s7, s6",555,555,0,9170,""
6,14276,"s_cbranch_execz 30",555,555,0,4457,""
6,14280,"v_div_scale_f32 v47, null, v44, v44, v45",555,555,0,1350,""
6,14288,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
6,14292,"v_rcp_f32_e32 v48, v47",555,2220,0,2434,""
6,14296,"v_fma_f32 v49, -v47, v48, 1.0",555,555,0,3475,""
6,14304,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14308,"v_fmac_f32_e32 v48, v49, v48",555,674,119,2238,""
6,14312,"v_div_scale_f32 v49, vcc_lo, v45, v44, v45",555,555,0,102,""
6,14320,"v_mul_f32_e32 v50, v49, v48",555,555,0,2419,""
6,14324,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14328,"v_fma_f32 v51, -v47, v50, v49",555,555,0,2428,""
6,14336,"v_fmac_f32_e32 v50, v51, v48",555,555,0,2569,""
6,14340,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14344,"v_fma_f32 v47, -v47, v50, v49",555,687,132,2262,""
6,14352,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,14356,"v_div_fmas_f32 v47, v47, v48, v50",555,555,0,152,""
6,14364,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14368,"v_div_fixup_f32 v45, v47, v44, v45",555,555,0,2444,""
6,14376,"v_rndne_f32_e32 v45, v45",555,555,0,2437,""
6,14380,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14384,"v_maxmin_num_f32 v45, v45, s27, 0x40e00000",555,555,0,2653,""
6,14396,"v_cvt_i32_f32_e32 v47, v45",555,663,108,2466,""
6,14400,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14404,"s_or_b32 exec_lo, exec_lo, s7",555,584,29,484,""
6,14408,"s_and_saveexec_b32 s7, s6",555,555,0,4,""
6,14412,"s_cbranch_execz 30",555,555,0,4997,""
6,14416,"v_div_scale_f32 v45, null, v44, v44, v43",555,555,0,1242,""
6,14424,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
6,14428,"v_rcp_f32_e32 v46, v45",555,2220,0,2476,""
6,14432,"v_fma_f32 v48, -v45, v46, 1.0",555,555,0,3450,""
6,14440,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14444,"v_fmac_f32_e32 v46, v48, v46",555,648,93,2246,""
6,14448,"v_div_scale_f32 v48, vcc_lo, v43, v44, v43",555,555,0,60,""
6,14456,"v_mul_f32_e32 v49, v48, v46",555,555,0,2350,""
6,14460,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14464,"v_fma_f32 v50, -v45, v49, v48",555,555,0,2354,""
6,14472,"v_fmac_f32_e32 v49, v50, v46",555,555,0,2406,""
6,14476,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14480,"v_fma_f32 v45, -v45, v49, v48",555,647,92,2257,""
6,14488,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,14492,"v_div_fmas_f32 v45, v45, v46, v49",555,555,0,182,""
6,14500,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14504,"v_div_fixup_f32 v43, v45, v44, v43",555,555,0,2444,""
6,14512,"v_rndne_f32_e32 v43, v43",555,555,0,2401,""
6,14516,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14520,"v_maxmin_num_f32 v43, v43, s27, 0x40e00000",555,555,0,2670,""
6,14532,"v_cvt_i32_f32_e32 v46, v43",555,708,153,2452,""
6,14536,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14540,"s_or_b32 exec_lo, exec_lo, s7",555,555,0,550,""
6,14544,"v_mov_b32_e32 v43, 0",555,659,104,4443,""
6,14548,"v_mov_b32_e32 v45, 0",555,636,81,0,""
6,14552,"s_and_saveexec_b32 s7, s6",555,555,0,43,""
6,14556,"s_cbranch_execz 30",555,555,0,3559,""
6,14560,"v_div_scale_f32 v45, null, v44, v44, v42",555,555,0,1223,""
6,14568,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
6,14572,"v_rcp_f32_e32 v48, v45",555,2220,0,2399,""
6,14576,"v_fma_f32 v49, -v45, v48, 1.0",555,555,0,3469,""
6,14584,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14588,"v_fmac_f32_e32 v48, v49, v48",555,647,92,2240,""
6,14592,"v_div_scale_f32 v49, vcc_lo, v42, v44, v42",555,555,0,62,""
6,14600,"v_mul_f32_e32 v50, v49, v48",555,555,0,2350,""
6,14604,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14608,"v_fma_f32 v51, -v45, v50, v49",555,555,0,2300,""
6,14616,"v_fmac_f32_e32 v50, v51, v48",555,555,0,2307,""
6,14620,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14624,"v_fma_f32 v45, -v45, v50, v49",555,770,215,2241,""
6,14632,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,14636,"v_div_fmas_f32 v45, v45, v48, v50",555,555,0,143,""
6,14644,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14648,"v_div_fixup_f32 v42, v45, v44, v42",555,555,0,2402,""
6,14656,"v_rndne_f32_e32 v42, v42",555,555,0,2380,""
6,14660,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14664,"v_maxmin_num_f32 v42, v42, s27, 0x40e00000",555,555,0,2659,""
6,14676,"v_cvt_i32_f32_e32 v45, v42",555,622,67,2415,""
6,14680,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14684,"s_or_b32 exec_lo, exec_lo, s7",555,588,33,497,""
6,14688,"s_and_saveexec_b32 s7, s6",555,555,0,12,""
6,14692,"s_cbranch_execz 30",555,555,0,4990,""
6,14696,"v_div_scale_f32 v42, null, v44, v44, v41",555,555,0,1230,""
6,14704,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
6,14708,"v_rcp_f32_e32 v43, v42",555,2220,0,2557,""
6,14712,"v_fma_f32 v48, -v42, v43, 1.0",555,555,0,3552,""
6,14720,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14724,"v_fmac_f32_e32 v43, v48, v43",555,640,85,2248,""
6,14728,"v_div_scale_f32 v48, vcc_lo, v41, v44, v41",555,555,0,63,""
6,14736,"v_mul_f32_e32 v49, v48, v43",555,555,0,2380,""
6,14740,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14744,"v_fma_f32 v50, -v42, v49, v48",555,555,0,2367,""
6,14752,"v_fmac_f32_e32 v49, v50, v43",555,555,0,2307,""
