"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,43112,"v_fmac_f32_e32 v213, v212, v219",24798,28665,3867,7271,""
13,43116,"s_mov_b32 vcc_lo, s4",24798,26063,1265,98527,""
13,43120,"v_dual_mul_f32 v74, v74, v22 :: v_dual_mul_f32 v71, v71, v22",24798,31824,7026,14792,""
13,43128,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43132,"v_div_fmas_f32 v142, v142, v211, v214",24798,41602,16804,139459,""
13,43140,"v_fma_f32 v141, -v141, v213, v222",24798,27636,2838,7851,""
13,43148,"s_mov_b32 vcc_lo, s7",24798,25663,865,126444,""
13,43152,"v_div_fixup_f32 v137, v143, v19, v137",24798,45593,20795,0,""
13,43160,"v_dual_mul_f32 v72, v72, v22 :: v_dual_mul_f32 v69, v69, v22",24798,33537,8739,4395,""
13,43168,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43172,"v_div_fmas_f32 v141, v141, v219, v213",24798,42203,17405,96074,""
13,43180,"v_div_fixup_f32 v23, v142, v19, v23",24798,37643,12845,0,""
13,43188,"v_cvt_pk_fp8_f32 v236.l, v138, v137",24798,24798,0,14330,""
13,43196,"ds_load_b128 v[137:140], v231 offset:16384",24798,24798,0,497514,""
13,43204,"v_div_fixup_f32 v24, v141, v19, v24",24798,24798,0,196393,""
13,43212,"ds_load_b128 v[141:144], v231 offset:16896",24798,34829,10031,465608,""
13,43220,"ds_load_b128 v[211:214], v231 offset:17408",24798,25767,969,0,""
13,43228,"ds_load_b128 v[215:218], v231 offset:17920",24798,25780,982,0,""
13,43236,"ds_load_b128 v[219:222], v231 offset:18432",24798,26503,1705,0,""
13,43244,"ds_load_b128 v[223:226], v231 offset:18944",24798,26543,1745,0,""
13,43252,"ds_load_b128 v[227:230], v231 offset:19456",24798,27228,2430,0,""
13,43260,"ds_load_b128 v[231:234], v231 offset:19968",24798,24798,0,2454,""
13,43268,"v_dual_mul_f32 v70, v70, v22 :: v_dual_mul_f32 v67, v67, v22",24798,47187,22389,237830,""
