"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
14,44808,"v_mov_b32_e32 v207, v130",6,6,0,24,""
14,44812,"s_add_co_i32 s13, s13, 1",6,6,0,0,""
14,44816,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
14,44820,"s_cmp_eq_u32 s13, 3",6,6,0,38,""
14,44824,"s_cbranch_scc0 65173",6,6,0,48,""
14,44828,"s_branch 64029",6,6,0,12,""
14,44832,"v_mov_b32_e32 v129, 0",0,0,0,0,""
14,44836,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_3) | instid1(VALU_DEP_3)",0,0,0,0,""
14,44840,"v_dual_mov_b32 v205, 1.0 :: v_dual_mov_b32 v136, v129",0,0,0,0,""
14,44848,"v_dual_mov_b32 v130, v129 :: v_dual_mov_b32 v131, v129",0,0,0,0,""
14,44856,"v_dual_mov_b32 v132, v129 :: v_dual_mov_b32 v133, v129",0,0,0,0,""
14,44864,"v_dual_mov_b32 v134, v129 :: v_dual_mov_b32 v135, v129",0,0,0,0,""
14,44872,"v_dual_mov_b32 v121, v129 :: v_dual_mov_b32 v122, v130",0,0,0,0,""
14,44880,"v_dual_mov_b32 v113, v129 :: v_dual_mov_b32 v114, v130",0,0,0,0,""
14,44888,"v_dual_mov_b32 v105, v129 :: v_dual_mov_b32 v106, v130",0,0,0,0,""
14,44896,"v_dual_mov_b32 v97, v129 :: v_dual_mov_b32 v98, v130",0,0,0,0,""
14,44904,"v_dual_mov_b32 v89, v129 :: v_dual_mov_b32 v90, v130",0,0,0,0,""
14,44912,"v_dual_mov_b32 v81, v129 :: v_dual_mov_b32 v82, v130",0,0,0,0,""
14,44920,"v_dual_mov_b32 v73, v129 :: v_dual_mov_b32 v74, v130",0,0,0,0,""
14,44928,"v_dual_mov_b32 v65, v129 :: v_dual_mov_b32 v66, v130",0,0,0,0,""
14,44936,"v_dual_mov_b32 v57, v129 :: v_dual_mov_b32 v58, v130",0,0,0,0,""
14,44944,"v_dual_mov_b32 v49, v129 :: v_dual_mov_b32 v50, v130",0,0,0,0,""
14,44952,"v_dual_mov_b32 v41, v129 :: v_dual_mov_b32 v42, v130",0,0,0,0,""
14,44960,"v_dual_mov_b32 v33, v129 :: v_dual_mov_b32 v34, v130",0,0,0,0,""
14,44968,"v_dual_mov_b32 v25, v129 :: v_dual_mov_b32 v26, v130",0,0,0,0,""
14,44976,"v_dual_mov_b32 v17, v129 :: v_dual_mov_b32 v18, v130",0,0,0,0,""
14,44984,"v_dual_mov_b32 v9, v129 :: v_dual_mov_b32 v10, v130",0,0,0,0,""
14,44992,"v_dual_mov_b32 v1, v129 :: v_dual_mov_b32 v2, v130",0,0,0,0,""
14,45000,"v_dual_mov_b32 v123, v131 :: v_dual_mov_b32 v124, v132",0,0,0,0,""
14,45008,"v_dual_mov_b32 v125, v133 :: v_dual_mov_b32 v126, v134",0,0,0,0,""
14,45016,"v_dual_mov_b32 v127, v135 :: v_dual_mov_b32 v128, v136",0,0,0,0,""
14,45024,"v_dual_mov_b32 v115, v131 :: v_dual_mov_b32 v116, v132",0,0,0,0,""
14,45032,"v_dual_mov_b32 v117, v133 :: v_dual_mov_b32 v118, v134",0,0,0,0,""
14,45040,"v_dual_mov_b32 v119, v135 :: v_dual_mov_b32 v120, v136",0,0,0,0,""
14,45048,"v_dual_mov_b32 v107, v131 :: v_dual_mov_b32 v108, v132",0,0,0,0,""
14,45056,"v_dual_mov_b32 v109, v133 :: v_dual_mov_b32 v110, v134",0,0,0,0,""
14,45064,"v_dual_mov_b32 v111, v135 :: v_dual_mov_b32 v112, v136",0,0,0,0,""
14,45072,"v_dual_mov_b32 v99, v131 :: v_dual_mov_b32 v100, v132",0,0,0,0,""
14,45080,"v_dual_mov_b32 v101, v133 :: v_dual_mov_b32 v102, v134",0,0,0,0,""
14,45088,"v_dual_mov_b32 v103, v135 :: v_dual_mov_b32 v104, v136",0,0,0,0,""
14,45096,"v_dual_mov_b32 v91, v131 :: v_dual_mov_b32 v92, v132",0,0,0,0,""
14,45104,"v_dual_mov_b32 v93, v133 :: v_dual_mov_b32 v94, v134",0,0,0,0,""
14,45112,"v_dual_mov_b32 v95, v135 :: v_dual_mov_b32 v96, v136",0,0,0,0,""
14,45120,"v_dual_mov_b32 v83, v131 :: v_dual_mov_b32 v84, v132",0,0,0,0,""
14,45128,"v_dual_mov_b32 v85, v133 :: v_dual_mov_b32 v86, v134",0,0,0,0,""
14,45136,"v_dual_mov_b32 v87, v135 :: v_dual_mov_b32 v88, v136",0,0,0,0,""
14,45144,"v_dual_mov_b32 v75, v131 :: v_dual_mov_b32 v76, v132",0,0,0,0,""
14,45152,"v_dual_mov_b32 v77, v133 :: v_dual_mov_b32 v78, v134",0,0,0,0,""
14,45160,"v_dual_mov_b32 v79, v135 :: v_dual_mov_b32 v80, v136",0,0,0,0,""
14,45168,"v_dual_mov_b32 v67, v131 :: v_dual_mov_b32 v68, v132",0,0,0,0,""
14,45176,"v_dual_mov_b32 v69, v133 :: v_dual_mov_b32 v70, v134",0,0,0,0,""
14,45184,"v_dual_mov_b32 v71, v135 :: v_dual_mov_b32 v72, v136",0,0,0,0,""
14,45192,"v_dual_mov_b32 v59, v131 :: v_dual_mov_b32 v60, v132",0,0,0,0,""
14,45200,"v_dual_mov_b32 v61, v133 :: v_dual_mov_b32 v62, v134",0,0,0,0,""
14,45208,"v_dual_mov_b32 v63, v135 :: v_dual_mov_b32 v64, v136",0,0,0,0,""
14,45216,"v_dual_mov_b32 v51, v131 :: v_dual_mov_b32 v52, v132",0,0,0,0,""
14,45224,"v_dual_mov_b32 v53, v133 :: v_dual_mov_b32 v54, v134",0,0,0,0,""
14,45232,"v_dual_mov_b32 v55, v135 :: v_dual_mov_b32 v56, v136",0,0,0,0,""
14,45240,"v_dual_mov_b32 v43, v131 :: v_dual_mov_b32 v44, v132",0,0,0,0,""
14,45248,"v_dual_mov_b32 v45, v133 :: v_dual_mov_b32 v46, v134",0,0,0,0,""
14,45256,"v_dual_mov_b32 v47, v135 :: v_dual_mov_b32 v48, v136",0,0,0,0,""
14,45264,"v_dual_mov_b32 v35, v131 :: v_dual_mov_b32 v36, v132",0,0,0,0,""
14,45272,"v_dual_mov_b32 v37, v133 :: v_dual_mov_b32 v38, v134",0,0,0,0,""
14,45280,"v_dual_mov_b32 v39, v135 :: v_dual_mov_b32 v40, v136",0,0,0,0,""
14,45288,"v_dual_mov_b32 v27, v131 :: v_dual_mov_b32 v28, v132",0,0,0,0,""
14,45296,"v_dual_mov_b32 v29, v133 :: v_dual_mov_b32 v30, v134",0,0,0,0,""
14,45304,"v_dual_mov_b32 v31, v135 :: v_dual_mov_b32 v32, v136",0,0,0,0,""
14,45312,"v_dual_mov_b32 v19, v131 :: v_dual_mov_b32 v20, v132",0,0,0,0,""
14,45320,"v_dual_mov_b32 v21, v133 :: v_dual_mov_b32 v22, v134",0,0,0,0,""
14,45328,"v_dual_mov_b32 v23, v135 :: v_dual_mov_b32 v24, v136",0,0,0,0,""
14,45336,"v_dual_mov_b32 v11, v131 :: v_dual_mov_b32 v12, v132",0,0,0,0,""
14,45344,"v_dual_mov_b32 v13, v133 :: v_dual_mov_b32 v14, v134",0,0,0,0,""
14,45352,"v_dual_mov_b32 v15, v135 :: v_dual_mov_b32 v16, v136",0,0,0,0,""
14,45360,"v_dual_mov_b32 v3, v131 :: v_dual_mov_b32 v4, v132",0,0,0,0,""
14,45368,"v_dual_mov_b32 v5, v133 :: v_dual_mov_b32 v6, v134",0,0,0,0,""
14,45376,"v_dual_mov_b32 v7, v135 :: v_dual_mov_b32 v8, v136",0,0,0,0,""
14,45384,"s_and_saveexec_b32 s1, s0",6,6,0,188,""
14,45388,"s_cbranch_execz 275",6,6,0,48,""
14,45392,"v_div_scale_f32 v0, null, v129, v129, 1.0",6,17,11,12,""
14,45400,"v_div_scale_f32 v132, vcc_lo, 1.0, v129, 1.0",6,6,0,2,""
14,45408,"s_delay_alu instid0(VALU_DEP_2) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
14,45412,"v_rcp_f32_e32 v130, v0",6,24,0,44,""
14,45416,"v_fma_f32 v131, -v0, v130, 1.0",6,6,0,73,""
14,45424,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,45428,"v_fmac_f32_e32 v130, v131, v130",6,6,0,81,""
14,45432,"v_mul_f32_e32 v131, v132, v130",6,6,0,213,""
14,45436,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,45440,"v_fma_f32 v133, -v0, v131, v132",6,6,0,213,""
14,45448,"v_fmac_f32_e32 v131, v133, v130",6,84,78,27,""
14,45452,"v_mul_lo_u32 v133, 0x1800, v142",6,24,0,0,""
14,45464,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
